Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Shotgun,George Ezra,Staying at Tamara's,201287,False,79,,,,,,,,,,,,,BonfireSongs
Lift You Up,Sean Koch,Natural Projection,230799,False,56,,,,,,,,,,,,,BonfireSongs
Looking Too Closely,Fink,Hard Believer,310693,False,63,,,,,,,,,,,,,BonfireSongs
Feel The Energy,Sean Koch,Your Mind Is A Picture,301146,False,47,,,,,,,,,,,,,BonfireSongs
Your Mind Is A Picture,Sean Koch,Your Mind Is A Picture,203684,False,44,,,,,,,,,,,,,BonfireSongs
Chasing Gold,Dustin Tebbutt,Chasing Gold,210597,False,51,,,,,,,,,,,,,BonfireSongs
We All Believe,Sean Koch,Your Mind Is A Picture,195096,False,47,,,,,,,,,,,,,BonfireSongs
Talking To The Sun,CRISTALLIN,Core,205386,False,40,,,,,,,,,,,,,BonfireSongs
Holocene,Bon Iver,Bon Iver,336613,False,63,,,,,,,,,,,,,BonfireSongs
Another Story,The Head and the Heart,Let's Be Still,274199,False,55,,,,,,,,,,,,,BonfireSongs
Sweetest Thing,Allman Brown,Sweetest Thing,218502,False,62,,,,,,,,,,,,,BonfireSongs
Spirit Bird,Xavier Rudd,Spirit Bird,430760,False,63,,,,,,,,,,,,,BonfireSongs
Kingdom,Amory Pitt,Kingdom,204770,False,38,,,,,,,,,,,,,BonfireSongs
Vienna By The Sea (feat. Mat Kearney),"filous,Mat Kearney",For Love EP,239687,False,33,,,,,,,,,,,,,BonfireSongs
Where's My Love,SYML,SYML,202009,False,75,,,,,,,,,,,,,BonfireSongs
Pieces - Acoustic Version,AVAION,Pieces (Acoustic Version),134259,False,43,,,,,,,,,,,,,BonfireSongs
Smoking Gun,Adam Wendler,Smoking Gun,199897,False,36,,,,,,,,,,,,,BonfireSongs
One Day,JPson,One Day,215978,False,32,,,,,,,,,,,,,BonfireSongs
Top of the World,Sean Koch,Your Mind Is A Picture,181626,False,37,,,,,,,,,,,,,BonfireSongs
Mortal Man,Jeremy Loops,Mortal Man,235866,False,52,,,,,,,,,,,,,BonfireSongs
Her Touch,SŸDE,Her Touch,185243,False,43,,,,,,,,,,,,,BonfireSongs
You're Somebody Else - Nikodem Milewski Remix,"flora cash,Nikodem Milewski",You're Somebody Else (Nikodem Milewski Remix),198663,False,38,,,,,,,,,,,,,BonfireSongs
Giants - Piano,Dermot Kennedy,Giants (Piano),176080,False,47,,,,,,,,,,,,,BonfireSongs
Young Souls - Dim Sum Remix,"Broken Back,Dim Sum",Young Souls (Dim Sum Remix),203426,False,31,,,,,,,,,,,,,BonfireSongs
Garden,Matt Bednarsky,Garden,221366,False,43,,,,,,,,,,,,,BonfireSongs
The One,Cedric Saga,The One,178301,False,11,,,,,,,,,,,,,BonfireSongs
Want You the Most,Daniel Feinberg,A Dream to Unwrap,188640,False,10,,,,,,,,,,,,,BonfireSongs
Lighter,Sofia Dragt,Still Here,234482,False,31,,,,,,,,,,,,,BonfireSongs
Storm,Mighty Oaks,Storm EP,221346,False,56,,,,,,,,,,,,,BonfireSongs
Welcome to the Light,Sean Koch,Natural Projection,368572,False,50,,,,,,,,,,,,,BonfireSongs
Remission,ÄTNA,Ätna,280400,False,52,,,,,,,,,,,,,BonfireSongs
Minimum,Charlie Cunningham,Lines,194906,False,65,,,,,,,,,,,,,BonfireSongs
Olalla,Blanco White,On the Other Side,248160,False,66,,,,,,,,,,,,,BonfireSongs
Young Souls,Broken Back,"Dear Misfortune, Mother of Joy - EP",219373,False,59,,,,,,,,,,,,,BonfireSongs
Robinson Crusoe,Jules Ahoi,Between Lines,281566,False,56,,,,,,,,,,,,,BonfireSongs
Lights Off,Charlie Cunningham,Lines,232400,False,59,,,,,,,,,,,,,BonfireSongs
Being Me,Jack and the Weatherman,Homewards,236200,False,45,,,,,,,,,,,,,BonfireSongs
Traveler,Luca Aprile,Traveler,166905,False,43,,,,,,,,,,,,,BonfireSongs
Earth,Mogli,Wanderer (Expedition Happiness Soundtrack),204026,False,35,,,,,,,,,,,,,BonfireSongs
Feeling You,Harrison Storm,Feeling You,201195,False,55,,,,,,,,,,,,,BonfireSongs
Grow,"Kidnap,Leo Stannard",Grow,216794,False,52,,,,,,,,,,,,,BonfireSongs
Campfire - Acoustic Version,Satellite Stories,Pine Trails (Acoustic Versions),207468,False,37,,,,,,,,,,,,,BonfireSongs
Hallucinogenics - Stripped,Matt Maeson,Bank On The Funeral (Stripped),187173,True,48,,,,,,,,,,,,,BonfireSongs
Wanderer,Mogli,Wanderer (Expedition Happiness Soundtrack),238800,False,48,,,,,,,,,,,,,BonfireSongs
Two Lungs,Mogli,Wanderer (Expedition Happiness Soundtrack),204773,False,40,,,,,,,,,,,,,BonfireSongs
Ocean,Native,Departure,339750,False,44,,,,,,,,,,,,,BonfireSongs
Another Life,Mogli,Another Life,233437,False,38,,,,,,,,,,,,,BonfireSongs
