,Unnamed: 0,Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
251,251,The Queen of All Everything,Ott,Skylon,472400,False,49,11.0,0.0,4.0,0.0944,0.544,0.524,0.674,0.115,-10.96,0.0285,0.0991,134.042,Sleep Tracks
252,252,Islands,Gravenhurst,The Ghost In Daylight,485293,False,36,0.0,1.0,4.0,0.123,0.471,0.391,0.868,0.128,-12.678,0.0278,0.0371,139.989,Sleep Tracks
253,253,Everything You Do Is A Balloon,Boards of Canada,Hi Scores,423933,False,51,7.0,0.0,4.0,0.105,0.54,0.385,0.916,0.101,-13.819,0.0435,0.0875,91.041,Sleep Tracks
254,254,Moon,Little People,Mickey Mouse Operation,227866,False,50,6.0,1.0,4.0,0.345,0.7140000000000001,0.528,0.851,0.109,-10.223,0.0365,0.721,151.499,Sleep Tracks
255,255,Not Going Back To The Harbour - Dauwd Remix,"Lanterns on the Lake,Dauwd Muhammad",Low Tide,253548,False,0,6.0,1.0,4.0,0.155,0.6679999999999999,0.28600000000000003,0.87,0.115,-19.987,0.0575,0.27,124.001,Sleep Tracks
256,256,Awash,Manual,Awash,339000,False,36,0.0,1.0,4.0,0.00193,0.591,0.742,0.875,0.196,-9.644,0.0251,0.5760000000000001,130.005,Sleep Tracks
257,257,Sol,Solar Fields,Movements,511011,False,0,8.0,1.0,4.0,0.0101,0.507,0.37,0.847,0.0743,-15.211,0.03,0.0374,144.958,Sleep Tracks
258,258,We Have a Map of the Piano,múm,Finally We Are No One,319760,False,0,2.0,1.0,4.0,0.909,0.6729999999999999,0.447,0.933,0.0574,-13.862,0.0318,0.19,123.999,Sleep Tracks
259,259,Near Light,Ólafur Arnalds,Living Room Songs,208400,False,0,2.0,1.0,4.0,0.964,0.481,0.32299999999999995,0.904,0.102,-14.384,0.0326,0.0837,117.963,Sleep Tracks
260,260,Nevergreen,Emancipator,Safe In the Steep Cliffs,215960,False,54,3.0,0.0,4.0,0.398,0.523,0.411,0.87,0.14800000000000002,-9.797,0.0276,0.236,170.935,Sleep Tracks
261,261,A Brief Walk in the Sea,Near The Parenthesis,L'eixample,424866,False,0,10.0,1.0,3.0,0.746,0.16,0.5710000000000001,0.92,0.131,-12.42,0.0473,0.183,190.89,Sleep Tracks
262,262,Autumnal,Teen Daze,Glacier,328813,False,0,1.0,1.0,4.0,0.506,0.552,0.69,0.878,0.112,-10.575,0.0429,0.237,99.994,Sleep Tracks
263,263,The Wider Sun,Jon Hopkins,Insides,154933,False,21,3.0,1.0,3.0,0.892,0.221,0.204,0.884,0.117,-17.352999999999998,0.0321,0.0384,73.675,Sleep Tracks
264,264,"It's Called, 'Daisy'",Her Name Is Calla,Navigator,112202,False,0,0.0,1.0,3.0,0.8640000000000001,0.277,0.3,0.8859999999999999,0.106,-19.219,0.0664,0.0356,159.86,Sleep Tracks
265,265,Wherever You Are,Ulrich Schnauss,The Art of Chill 2,349560,False,0,0.0,0.0,4.0,0.00309,0.513,0.84,0.937,0.315,-7.09,0.0269,0.334,146.351,Sleep Tracks
266,266,Sea Of Voices,Porter Robinson,Sea Of Voices,298980,False,0,2.0,1.0,4.0,0.214,0.211,0.439,0.573,0.071,-8.103,0.0306,0.0396,127.311,Sleep Tracks
267,267,Soak It Up,Houses,All Night,244480,False,0,7.0,1.0,4.0,0.495,0.713,0.47,0.315,0.0853,-13.746,0.039,0.0761,102.973,Sleep Tracks
268,268,Noctuary,Bonobo,Dial 'M' for Monkey,322373,False,0,7.0,0.0,4.0,0.7509999999999999,0.667,0.299,0.8390000000000001,0.204,-8.98,0.0392,0.382,90.016,Sleep Tracks
269,269,Comfort Zone,General Fuzz,Soulful Filling,362853,False,0,8.0,1.0,4.0,0.903,0.419,0.406,0.434,0.116,-10.795,0.0381,0.0657,168.06599999999997,Sleep Tracks
270,270,Nest,Justin Nozuka,Ulysees,95146,False,0,4.0,1.0,4.0,0.995,0.132,0.049,0.932,0.0926,-25.06,0.0551,0.0317,87.88799999999998,Sleep Tracks
271,271,Elliptic,Vessels,Elliptic,528147,False,0,10.0,0.0,4.0,0.0416,0.518,0.695,0.924,0.128,-10.078,0.0319,0.308,123.01,Sleep Tracks
272,272,Brazil,Cornelius,Point,241480,False,0,4.0,1.0,4.0,0.723,0.318,0.589,0.902,0.0866,-9.372,0.0579,0.377,188.179,Sleep Tracks
273,273,Green Grass Of Tunnel,múm,Late Night Tales - Belle & Sebastian [Remastered Edition],291400,False,0,0.0,1.0,4.0,0.735,0.472,0.528,0.384,0.0994,-13.356,0.0409,0.214,180.077,Sleep Tracks
274,274,Aquarium,Casino Versus Japan,Whole Numbers Play The Basics,299040,False,41,1.0,1.0,3.0,0.774,0.609,0.366,0.951,0.219,-14.752,0.0532,0.49,75.008,Sleep Tracks
275,275,After 4AM,Long Arm,The Branches,402746,False,0,4.0,0.0,4.0,0.161,0.337,0.691,0.358,0.1,-6.92,0.0463,0.201,176.699,Sleep Tracks
276,276,Natural Cause,Emancipator,Dusk to Dawn,315768,False,47,0.0,0.0,4.0,0.377,0.5529999999999999,0.602,0.7120000000000001,0.0993,-8.51,0.0375,0.28,170.02,Sleep Tracks
277,277,Perfect Morning - Speck from CYNE Remix,"Long Arm,Speck From CYNE",The Branches (Deluxe Edition),264093,False,0,0.0,1.0,3.0,0.943,0.396,0.743,0.8909999999999999,0.126,-8.318999999999999,0.0339,0.385,194.068,Sleep Tracks
278,278,Know Where,Holy Other,With U,208352,False,0,4.0,0.0,4.0,0.792,0.5760000000000001,0.394,0.754,0.106,-9.634,0.0961,0.18600000000000005,85.035,Sleep Tracks
279,279,Santa Rosa,Trifonic,Ninth Wave,373914,False,45,7.0,0.0,4.0,0.168,0.624,0.556,0.8009999999999999,0.0988,-7.53,0.0338,0.292,130.106,Sleep Tracks
280,280,I Came Running,Ancient Astronauts,We Are To Answer,239106,False,0,7.0,0.0,4.0,0.0824,0.662,0.772,0.826,0.132,-7.28,0.0482,0.149,89.99,Sleep Tracks
281,281,Terrapin,Bonobo,Animal Magic,279933,True,0,10.0,1.0,4.0,0.78,0.551,0.328,0.928,0.111,-16.384,0.0345,0.0396,152.003,Sleep Tracks
282,282,Poa Alpina,Biosphere,Substrata,250961,False,0,7.0,0.0,4.0,0.911,0.171,0.0284,0.946,0.119,-35.244,0.0374,0.128,130.284,Sleep Tracks
283,283,Sun Harmonics,Jon Hopkins,Immunity,714093,False,0,7.0,1.0,4.0,0.22,0.6679999999999999,0.454,0.921,0.1,-18.313,0.0501,0.0656,118.007,Sleep Tracks
284,284,Dayvan Cowboy,Boards of Canada,The Campfire Headphase,300186,False,55,11.0,1.0,4.0,0.507,0.322,0.615,0.8190000000000001,0.0677,-10.774,0.0427,0.0361,167.95,Sleep Tracks
285,285,Monday - Paracetemol,Ulrich Schnauss,The Art of Chill 2,396680,False,0,8.0,0.0,4.0,0.0845,0.412,0.7879999999999999,0.933,0.194,-9.662,0.0436,0.166,155.846,Sleep Tracks
286,286,Motion,Balam Acab,Wander/Wonder,243140,False,0,9.0,1.0,4.0,0.321,0.493,0.7140000000000001,0.8420000000000001,0.111,-10.267,0.0715,0.0561,114.002,Sleep Tracks
287,287,5 23,Global Communication,76:14,323106,False,0,4.0,0.0,4.0,0.416,0.599,0.494,0.847,0.44,-13.699000000000002,0.0471,0.595,109.982,Sleep Tracks
288,288,River (feat. Shura),"Hiatus,Shura",Parklands,256004,False,0,5.0,1.0,4.0,0.404,0.535,0.411,0.937,0.107,-9.984,0.0267,0.18,98.017,Sleep Tracks
289,289,Outlaw,Emancipator,Dusk to Dawn,218444,False,37,6.0,1.0,4.0,0.366,0.573,0.532,0.959,0.11,-10.823,0.0354,0.33,80.48899999999998,Sleep Tracks
290,290,Yr Love,Holy Other,With U,282214,False,0,1.0,1.0,4.0,0.7759999999999999,0.512,0.468,0.861,0.103,-9.645,0.0407,0.322,90.015,Sleep Tracks
291,291,Little Hunters Beach,Sound Waves,Ocean Sounds of Acadia National Park,648518,False,43,1.0,1.0,3.0,0.512,0.158,0.943,0.476,0.8270000000000001,-27.681,0.0788,1e-05,79.27,Sleep Tracks
292,292,Signals No. 1,Goldmund,Sometimes,171906,False,29,9.0,1.0,4.0,0.979,0.14400000000000002,0.438,0.939,0.113,-20.38,0.0411,0.287,64.92699999999999,Sleep Tracks
293,293,"Ocean Waves 1 - Relaxing Ocean Wave for Relaxation, Meditation and Sound Therapy",Ocean Sounds Collection,"Ocean Sounds - Relaxing Ocean Sounds for Sleep - Soothing Ocean Waves for Relaxation Meditation, Sleep, Yoga, Spa and Massage Therapy. Healing Sounds of Nature",4206077,False,24,1.0,1.0,4.0,0.944,0.19,0.996,0.343,0.87,-19.269,0.0557,1e-05,83.07,Sleep Tracks
294,294,"Ocean Surf: Waves at Point Lobos, California",Pacific Rim Nature Sounds,"Ocean Surf: Waves at Point Lobos, California",3600006,False,33,6.0,0.0,3.0,0.94,0.0939,0.995,0.952,0.865,-14.859000000000002,0.0644,1e-05,89.416,Sleep Tracks
295,295,"Ocean Waves at South Beach, Pacific Rim National Park",Pacific Rim Nature Sounds,"Ocean Waves at Pacific Rim National Park, Vancouver Island, Canada",1801808,False,35,4.0,0.0,4.0,0.0916,0.14,0.273,0.922,0.344,-16.018,0.0889,1e-05,88.431,Sleep Tracks
296,296,"Thunderstorm, Rain, Ocean Waves - Relaxing Sounds of Nature",Healing Sounds for Deep Sleep and Relaxation,"Thunderstorm, Rain, Ocean Waves - Relaxing Sounds of Nature",4500036,False,39,5.0,1.0,4.0,0.0945,0.0936,0.75,0.441,0.39,-16.432000000000002,0.0971,0.0116,77.969,Sleep Tracks
297,297,Seawash As Heard from the Cliffs,White Noise Research,"Keep Calm With Water Sounds: The Relaxing Sound of Water, To Naturally Help You Work, Rest, Exam Study, Concentrate, Sound Masking, Sooth Baby & Relax",598331,False,33,5.0,0.0,3.0,2.81e-05,0.0692,0.6940000000000001,0.99,0.332,-14.191,0.101,0.0117,80.546,Sleep Tracks
298,298,Sand Beach,Sound Waves,Ocean Sounds of Acadia National Park,860000,False,44,1.0,0.0,1.0,0.738,0.0646,0.926,0.969,0.383,-24.768,0.0525,1e-05,76.99600000000002,Sleep Tracks
299,299,Relaxing Beach Campfire,Soul Soother,"Relaxing Beach Campfire (4 Hours) for Relaxation, Meditation, Reiki, Massage, Tai Chi, Yoga, Aromatherapy, Spa, Deep Sleep and Sound Therapy",3616089,False,30,1.0,1.0,4.0,0.105,0.422,0.7340000000000001,0.89,0.345,-26.49,0.0804,0.0338,105.537,Sleep Tracks
300,300,Das Meeresrauschen und die frische Meeresluft genießen,Kings of Nature,Spaziergänge am Meer: Loslassen - Entspannen - Wohlfühlen,923106,False,29,,,,,,,,,,,,,Sleep Tracks
301,301,Ocean Waves for Sleep,Ocean Waves For Sleep,Ocean Waves,4120258,False,55,,,,,,,,,,,,,Sleep Tracks
302,302,"Ocean Waves at Wickaninnish Beach, Pacific Rim National Park",Pacific Rim Nature Sounds,"Ocean Waves at Pacific Rim National Park, Vancouver Island, Canada",1801803,False,33,,,,,,,,,,,,,Sleep Tracks
303,303,Otter Cove,Sound Waves,Ocean Sounds of Acadia National Park,210000,False,43,,,,,,,,,,,,,Sleep Tracks
304,304,Calming Waves on a Pebble Beach,Rest & Relax Nature Sounds Artists,"Ocean Waves: Calming Sounds of the Sea. Nature Sounds for Deep Sleep, Meditation & Relaxation",1508000,False,35,,,,,,,,,,,,,Sleep Tracks
305,305,"Ocean Waves - Pebble Beach in Devon, England",Nature Sounds,Relaxing Nature Sounds,360317,False,25,,,,,,,,,,,,,Sleep Tracks
306,306,Bass Harbor Lighthouse,Sound Waves,Ocean Sounds of Acadia National Park,615030,False,34,,,,,,,,,,,,,Sleep Tracks
307,307,Ocean Surf with Distant Thunder,Rest & Relax Nature Sounds Artists,"Ocean Waves: Calming Sounds of the Sea. Nature Sounds for Deep Sleep, Meditation & Relaxation",1208000,False,35,,,,,,,,,,,,,Sleep Tracks
308,308,Sea Surf onto Pebble Beach,Outside Broadcast Recordings,Relax with the Sound of Waves,240979,False,0,,,,,,,,,,,,,Sleep Tracks
309,309,Ocean Waves Sounds,Ocean Sounds,Ocean Waves Sounds to Relax and Sleep,4120258,False,42,,,,,,,,,,,,,Sleep Tracks
310,310,"Ocean Waves at Florencia Bay, Pacific Rim National Park",Pacific Rim Nature Sounds,"Ocean Waves at Pacific Rim National Park, Vancouver Island, Canada",1801779,False,31,,,,,,,,,,,,,Sleep Tracks
311,311,Oregon Coast Waves for Help Sleeping Through the Night (Toddler Sleep),Official White Noise Collection,Ultimate White Noise: The Very Best White Noise for Sound Sleep & Relaxation,177600,False,48,,,,,,,,,,,,,Sleep Tracks
312,312,Ocean Waves,Rest & Relax Nature Sounds Artists,"Ocean Waves: Calming Sounds of the Sea. Nature Sounds for Deep Sleep, Meditation & Relaxation",1216000,False,38,,,,,,,,,,,,,Sleep Tracks
313,313,Natural White Noise Ocean Waves,Ocean Waves,Natural White Noise: Ocean Waves,4120258,False,36,,,,,,,,,,,,,Sleep Tracks
314,314,Acadia Stream,Sound Waves,Ocean Sounds of Acadia National Park,509869,False,34,,,,,,,,,,,,,Sleep Tracks
315,315,Deep Sleep: Waves 1,Deep Sleep,Sleeping Sounds - Calming Ocean Waves,142000,False,26,,,,,,,,,,,,,Sleep Tracks
316,316,Pebble Beach,Echoes Of Nature,Ocean Waves,769573,False,30,,,,,,,,,,,,,Sleep Tracks
317,317,Einen wundervollen Sturm an der Nordsee genießen,Kings of Nature,Spaziergänge am Meer: Loslassen - Entspannen - Wohlfühlen,906893,False,22,,,,,,,,,,,,,Sleep Tracks
318,318,"Ocean Waves at Long Beach, Pacific Rim National Park",Pacific Rim Nature Sounds,"Ocean Waves at Pacific Rim National Park, Vancouver Island, Canada",1801801,False,30,,,,,,,,,,,,,Sleep Tracks
319,319,Den harmonischen Abendausklang am Meer genießen,Kings of Nature,Spaziergänge am Meer: Loslassen - Entspannen - Wohlfühlen,908333,False,22,,,,,,,,,,,,,Sleep Tracks
320,320,Einen herrlichen Strandspaziergang am Morgen genießen,Kings of Nature,Spaziergänge am Meer: Loslassen - Entspannen - Wohlfühlen,922186,False,21,,,,,,,,,,,,,Sleep Tracks
321,321,Light of the Seven,Ramin Djawadi,Game of Thrones (Music from the HBO® Series - Season 6),589094,False,62,,,,,,,,,,,,,Sleep Tracks
322,322,Patience,The Lumineers,Cleopatra (Deluxe),97051,False,51,,,,,,,,,,,,,Sleep Tracks
323,323,Dancing On My Own - Instrumental,Calum Scott,Dancing On My Own (Instrumental),257250,False,0,,,,,,,,,,,,,Sleep Tracks
324,324,The Twins (Prague),Max Richter,Memoryhouse,118453,False,0,,,,,,,,,,,,,Sleep Tracks
325,325,Talk!,Lambert,Stay In the Dark,172000,False,0,,,,,,,,,,,,,Sleep Tracks
326,326,Once Upon a December (from Anastasia),Emile Pandolfi,Believe,252253,False,55,,,,,,,,,,,,,Sleep Tracks
327,327,Danse,Dirk Maassen,Danse,292817,False,39,,,,,,,,,,,,,Sleep Tracks
328,328,Eleonora,Oskar Schuster,Singur,168373,False,26,,,,,,,,,,,,,Sleep Tracks
329,329,Singur,Oskar Schuster,Singur,174971,False,25,,,,,,,,,,,,,Sleep Tracks
330,330,Casa,Jean-Michel Blais,Il,467000,False,0,,,,,,,,,,,,,Sleep Tracks
331,331,Bangarang,TheUnsungHeroine,Electronic Dance Covers,147018,False,9,,,,,,,,,,,,,Sleep Tracks
332,332,A Tale from the Past,Maxence Cyrin,Nocturnes (Solo Piano),138266,False,28,,,,,,,,,,,,,Sleep Tracks
333,333,All Our Days,Stefano Guzzetti,Leaf,242047,False,22,,,,,,,,,,,,,Sleep Tracks
334,334,Atlantico,Roberto Cacciapaglia,Quarto Tempo,227613,False,0,,,,,,,,,,,,,Sleep Tracks
335,335,Life Story,"Ólafur Arnalds,Nils Frahm",Life Story Love and Glory,341041,False,0,,,,,,,,,,,,,Sleep Tracks
336,336,She,Chad Lawson,She,94000,False,0,,,,,,,,,,,,,Sleep Tracks
337,337,Time Has Changed,Federico Albanese,The Blue Hour,365000,False,25,,,,,,,,,,,,,Sleep Tracks
338,338,Morning,Hauschka,The Prepared Piano,142013,False,29,,,,,,,,,,,,,Sleep Tracks
339,339,"So Close, So Far",Dustin O'Halloran,Like Crazy (The Score) [Original Motion Picture Score],60440,False,39,,,,,,,,,,,,,Sleep Tracks
340,340,this was written by hand,"David Lang,Andrew Zolinsky",Lang: this was written by hand,613680,False,22,,,,,,,,,,,,,Sleep Tracks
341,341,To Sleep for a New Day,Stefano Guzzetti,At Home - Piano Book (Volume One),238416,False,20,,,,,,,,,,,,,Sleep Tracks
342,342,September,Giles Lamb,Before the Birds,199125,False,28,,,,,,,,,,,,,Sleep Tracks
343,343,So Far,Hauschka,Youyoume,229906,False,23,,,,,,,,,,,,,Sleep Tracks
344,344,Siegfried Idyll,"Howard Shore,Lang Lang",A Dangerous Method,1924426,False,14,,,,,,,,,,,,,Sleep Tracks
345,345,Six Etudes for Piano - q = 132,"Philip Glass,Bruce Brubaker",Time Curve: Music for Piano by Philip Glass and William Duckworth,267560,False,17,,,,,,,,,,,,,Sleep Tracks
346,346,Night,"Ludovico Einaudi,Amsterdam Sinfonietta",Night,330573,False,0,,,,,,,,,,,,,Sleep Tracks
347,347,"Dawn - From ""Pride & Prejudice"" Soundtrack","Dario Marianelli,Jean-Yves Thibaudet",Pride and Prejudice - OST,158600,False,57,,,,,,,,,,,,,Sleep Tracks
348,348,"Summer Nursery Rhyme, No. 2",Yann Tiersen,Cascade Street,133666,False,0,,,,,,,,,,,,,Sleep Tracks
349,349,Jenny's Theme,Various Artists,An Education OST,93400,False,0,,,,,,,,,,,,,Sleep Tracks
