Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Que Seas Feliz,Alicia Villarreal,Soy Lo Prohibido,233026,False,31,,,,,,,,,,,,,MARIACHIS CLASSICS
No Vale la Pena,Juan Gabriel,El Divo Canta A México,151160,False,0,,,,,,,,,,,,,MARIACHIS CLASSICS
Aca Entre Nos,Vicente Fernández,La Historia De Un Idolo,194000,False,39,,,,,,,,,,,,,MARIACHIS CLASSICS
La Ley del Monte,Vicente Fernández,La Historia De Un Idolo,204133,False,32,,,,,,,,,,,,,MARIACHIS CLASSICS
Bohemio De Aficion,Vicente Fernández,Entre El Amor Y Yo,206533,False,60,,,,,,,,,,,,,MARIACHIS CLASSICS
La Derrota,Vicente Fernández,Vicente Fernandez Para Siempre,196253,False,60,,,,,,,,,,,,,MARIACHIS CLASSICS
Me Está Llorando El Corazón,Pepe Aguilar,Por Mujeres Como Tú,217254,False,52,,,,,,,,,,,,,MARIACHIS CLASSICS
Estos Celos - En Vivo,Vicente Fernández,Primera Fila,292733,False,49,,,,,,,,,,,,,MARIACHIS CLASSICS
Cascos Ligeros,Alejandro Fernández,Piel De Niña,125200,False,45,,,,,,,,,,,,,MARIACHIS CLASSICS
Amorcito corazón,Pedro Infante,15 Inmortales de Pedro Infante,181720,False,55,,,,,,,,,,,,,MARIACHIS CLASSICS
No Te Contaron Mal,Christian Nodal,Ahora,156520,False,74,,,,,,,,,,,,,MARIACHIS CLASSICS
